"","Group.1","Group.2","AES.GENER","AFP.PROVIDA","AGENCIAS.UNIVERS","AGUAS.ANDINAS","ALMENDRAL","ANDROMACO","ANTAR.CHILE","AUSTRALIS.SEAFOODS","AZUL.AZUL.SHARES","BANCO.DE.CHILE","BANCO.DE.CREDITO.E.INVERSION","BANCO.SANTANDER.CHILE","BANMEDICA","BANVIDA","BESALCO","BLANCO.Y.NEGRO","BLUMAR","BUPA.CHILE.DEAD...DELIST.26.10.16","CAMPOS.CHILENOS","CAP","CEM","CEMENTOS.BIO.BIO","CENCOSUD","CIA.GNL.ELECTRIC.DEAD...DELIST.03.10.16","CINTAC","COCA.COLA.EMBONOR.PREF.","COCA.COLA.EMBONOR.SERIES.B.PREF.","COLBUN.MACHICURA","COMPANIA.AGROPECUARIA.COPEVAL","COMPANIA.CERVECERIAS.UNIDAS","COMPANIA.CHILENA.DE.NAVIGACION.INTEROCEANICA","COMPANIA.PESQUERA.CAMANCHACA","COMPANIA.SUDAMERICANA.DE.VAPORES","COMPANIAS.CIC","CRISTALERIAS.DE.CHILE","CRUZADOS.SADP","CTI","CURAUMA","DETROIT.DIESEL.DEAD...DELIST.18.11.16","EDELPA","ELECTROMETALRGCA","EMBOTELLADORA.ANDINA.SERIES.A","EMBOTELLADORA.ANDINA.SERIES.B.PREF.","EMPRESA.NACIONAL.DE.TELECOMUNICACIONES","EMPRESAS.AQUACHILE","EMPRESAS.CMPC","EMPRESAS.COPEC","EMPRESAS.IANSA","EMPRESAS.TATTERSALL.DEAD...DELIST.29.12.16","ENEL.AMERICAS","ENEL.GENERACION.CHILE","ENGIE.ENERGIA.CHILE","ENJOY","EPERVA","ESVAL.C","FONDOS.HABITAT","FORESTAL.CONST","FORUS","FOSFOROS","GASCO","GRUPO.EMPRESAS.NAVIERAS","GRUPO.SECURITY","HIPERMARC","HITES","INDIVER.DEAD...DELIST.12.01.17","INSTITUTO.DE.DIAGNOSTICO","INVERCAP","INVERSIONES.AGUAS.METROPOLITANAS","INVERTEC.PESQUERA.MAR.DE.CHILOE","INVEXANS","ITAU.CORPBANCA","LAS.CONDES","LATAM.AIRLINES.GROUP","MARINSA","MASISA","MIN.VALPARAISO","MOLYMET","MULTIEXPORT.FOODS","NACL.EXPLOSIVOS","NORTE.GRANDE","ORO.BLANCO","PACIFICO.V.REGION","PARQUE.ARAUCO","PAZ","PEHUENCHE","PILMAIQUEN.DEAD...DELIST.13.04.16","POLPAICO","QUINENCO","RIPLEY.CORPORATION","SACI.FALABELLA","SALFA.CORPORATION","SCHWAGER.ENERGY","SIGDO.KOPPERS","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.A","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.B","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.D.PREF.","SOCIEDAD.MATRIZ.BANCO.DE.CHILE.E.PREF.","SOCIEDAD.PUNTA.DEL.COBRE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.A.PREF.","SOCIEDAD.QUIMICA.Y.MINERA.DE.CHILE.B.PREF.","SOCOVESA","SONDA","SOQUICOM","VENTANAS","VINA.CONCHA.Y.TORO","VINA.SAN.PEDRO","VOLCAN","WALMART.CHILE.DEAD...DELIST.27.10.16","ZONA.FRANCA"
"57",9,2008,0.0909090909090909,0.181818181818182,0.954545454545455,0.545454545454545,0.181818181818182,0.909090909090909,0.318181818181818,1,1,0.136363636363636,0.136363636363636,0.0909090909090909,0.5,0.590909090909091,0.909090909090909,0.5,0.909090909090909,1,0.636363636363636,0.0909090909090909,0.954545454545455,0.909090909090909,0.0909090909090909,0.227272727272727,0.545454545454545,0.863636363636364,0.863636363636364,0.0909090909090909,0.954545454545455,0.0909090909090909,0.954545454545455,1,0.0909090909090909,0.818181818181818,0.772727272727273,1,0.863636363636364,0.363636363636364,0.954545454545455,0.909090909090909,1,0.454545454545455,0.181818181818182,0.136363636363636,1,0.0909090909090909,0.0909090909090909,0.181818181818182,0.863636363636364,0.0909090909090909,0.0909090909090909,0.181818181818182,1,1,0.954545454545455,0.590909090909091,0.818181818181818,0.454545454545455,0.954545454545455,0.681818181818182,0.863636363636364,0.409090909090909,0.772727272727273,1,1,0.636363636363636,0.363636363636364,0.454545454545455,0.590909090909091,0.136363636363636,0.318181818181818,0.727272727272727,0.0909090909090909,0.909090909090909,0.136363636363636,0.818181818181818,1,0.0909090909090909,0.772727272727273,0.772727272727273,0.181818181818182,0.818181818181818,0.454545454545455,0.590909090909091,0.5,0.227272727272727,0.954545454545455,0.545454545454545,0.0909090909090909,0.0909090909090909,0.181818181818182,0.272727272727273,0.136363636363636,0.909090909090909,0.318181818181818,0.909090909090909,0.954545454545455,0.727272727272727,0.818181818181818,0.0909090909090909,0.227272727272727,0.181818181818182,0.5,0.909090909090909,0.136363636363636,0.5,0.863636363636364,0.0909090909090909,0.454545454545455
"58",10,2008,0.0434782608695652,0.0869565217391304,1,0.173913043478261,0.173913043478261,0.652173913043478,0.0869565217391304,1,1,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.260869565217391,0.869565217391304,0.695652173913043,0.130434782608696,0.826086956521739,1,0.652173913043478,0.0434782608695652,1,0.608695652173913,0.0434782608695652,0.173913043478261,0.521739130434783,1,0.652173913043478,0.0434782608695652,1,0.0434782608695652,1,1,0.0434782608695652,0.739130434782609,0.565217391304348,1,0.869565217391304,0.391304347826087,0.826086956521739,0.869565217391304,1,0.130434782608696,0.0869565217391304,0.0869565217391304,1,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.91304347826087,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.956521739130435,0.956521739130435,0.695652173913043,0.739130434782609,0.391304347826087,0.91304347826087,0.608695652173913,0.91304347826087,0.565217391304348,0.695652173913043,1,1,0.826086956521739,0.217391304347826,0.0869565217391304,0.695652173913043,0.130434782608696,0.130434782608696,0.739130434782609,0.0434782608695652,0.826086956521739,0.0434782608695652,0.565217391304348,1,0.0869565217391304,0.478260869565217,0.739130434782609,0.260869565217391,0.91304347826087,0.217391304347826,0.521739130434783,0.347826086956522,0.347826086956522,1,0.391304347826087,0.130434782608696,0.0869565217391304,0.0869565217391304,0.130434782608696,0.260869565217391,1,0.304347826086957,1,1,0.347826086956522,0.869565217391304,0.0434782608695652,0.217391304347826,0.173913043478261,0.347826086956522,0.869565217391304,0.0434782608695652,0.608695652173913,0.956521739130435,0.0434782608695652,0.0869565217391304
"59",11,2008,0,0.3,0.95,0.4,0.05,0.85,0.1,1,0.55,0.1,0.05,0.05,0.55,0.8,0.75,0.15,0.9,1,0.65,0,1,0.75,0,0.2,0.6,0.8,0.9,0,1,0.05,0.95,1,0.05,0.55,0.45,1,0.9,0.5,0.95,0.7,0.9,0.15,0.05,0,1,0,0,0.05,0.85,0,0,0,1,1,1,0.65,0.8,0.5,0.9,0.65,0.95,0.35,0.25,1,0.95,0.75,0.5,0.1,0.75,0,0.55,0.65,0,0.95,0,0.7,0.95,0.1,0.8,0.65,0.1,1,0.35,0.55,0.4,0.3,1,0.65,0,0,0.25,0.25,0.4,1,0.4,0.85,1,0.7,0.95,0,0.4,0.3,0.25,0.6,0.1,0.6,0.95,0,0.1
"60",12,2008,0.217391304347826,0.217391304347826,1,0.565217391304348,0.347826086956522,0.869565217391304,0.304347826086957,1,0.478260869565217,0.217391304347826,0.173913043478261,0.130434782608696,0.434782608695652,0.695652173913043,0.652173913043478,0.304347826086957,0.91304347826087,1,0.739130434782609,0.173913043478261,1,0.695652173913043,0.130434782608696,0.260869565217391,0.565217391304348,0.956521739130435,0.869565217391304,0.173913043478261,1,0.173913043478261,1,1,0.217391304347826,0.91304347826087,0.739130434782609,1,0.782608695652174,0.739130434782609,1,0.695652173913043,0.91304347826087,0.695652173913043,0.304347826086957,0.130434782608696,1,0.130434782608696,0.130434782608696,0.304347826086957,0.739130434782609,0.130434782608696,0.130434782608696,0.130434782608696,1,0.956521739130435,1,0.826086956521739,0.782608695652174,0.608695652173913,0.826086956521739,0.739130434782609,0.91304347826087,0.826086956521739,0.869565217391304,1,0.91304347826087,0.652173913043478,0.652173913043478,0.217391304347826,0.608695652173913,0.260869565217391,0.260869565217391,0.91304347826087,0.173913043478261,0.869565217391304,0.347826086956522,0.565217391304348,0.91304347826087,0.391304347826087,0.869565217391304,0.608695652173913,0.304347826086957,0.956521739130435,0.260869565217391,0.608695652173913,0.434782608695652,0.260869565217391,1,0.608695652173913,0.260869565217391,0.217391304347826,0.173913043478261,0.478260869565217,0.521739130434783,1,0.521739130434783,0.956521739130435,0.869565217391304,0.608695652173913,0.91304347826087,0.130434782608696,0.521739130434783,0.260869565217391,0.565217391304348,0.695652173913043,0.130434782608696,0.695652173913043,0.956521739130435,0.260869565217391,0.521739130434783
"61",1,2009,0.0454545454545455,0.409090909090909,1,0.409090909090909,0.227272727272727,1,0.181818181818182,1,0.409090909090909,0.136363636363636,0.0909090909090909,0.0454545454545455,0.454545454545455,0.909090909090909,0.545454545454545,0.363636363636364,0.909090909090909,1,0.818181818181818,0.0454545454545455,1,0.772727272727273,0.0454545454545455,0.318181818181818,0.681818181818182,0.954545454545455,0.772727272727273,0.136363636363636,0.909090909090909,0.181818181818182,1,1,0.0454545454545455,0.727272727272727,0.727272727272727,1,0.818181818181818,0.909090909090909,0.954545454545455,0.863636363636364,0.954545454545455,0.272727272727273,0.181818181818182,0.136363636363636,1,0.0454545454545455,0.0909090909090909,0.181818181818182,0.909090909090909,0.0454545454545455,0.0909090909090909,0.0909090909090909,1,0.954545454545455,1,0.818181818181818,0.909090909090909,0.5,1,0.818181818181818,0.954545454545455,0.5,0.727272727272727,1,0.954545454545455,0.363636363636364,0.545454545454545,0.272727272727273,0.636363636363636,0.0909090909090909,0.272727272727273,0.818181818181818,0.0454545454545455,0.909090909090909,0.454545454545455,0.409090909090909,0.954545454545455,0.181818181818182,0.636363636363636,0.681818181818182,0.454545454545455,0.954545454545455,0.363636363636364,0.318181818181818,0.318181818181818,0.0909090909090909,1,0.409090909090909,0.0454545454545455,0.0909090909090909,0.363636363636364,0.545454545454545,0.5,1,0.272727272727273,0.909090909090909,0.863636363636364,0.909090909090909,0.863636363636364,0.0454545454545455,0.363636363636364,0.181818181818182,0.363636363636364,0.727272727272727,0.0454545454545455,0.727272727272727,0.954545454545455,0.0909090909090909,0.409090909090909
"62",2,2009,0.05,0.35,0.95,0.85,0.2,0.8,0.2,1,0.6,0.1,0,0,0.65,0.9,0.75,0.35,1,1,0.85,0,1,0.85,0.05,0.35,0.65,0.9,0.65,0,1,0.05,1,1,0,0.9,0.85,1,0.9,0.9,0.95,1,1,0.75,0.15,0,1,0.05,0,0.25,0.95,0,0,0.2,1,0.9,1,0.95,0.85,0.3,1,0.5,0.95,0.85,0.85,1,1,0.4,0.55,0.25,0.75,0.15,0.2,0.5,0,0.95,0.15,0.7,1,0.1,0.55,0.35,0.1,1,0.4,0.4,0.6,0.15,1,0.7,0.05,0,0.45,0.35,0.55,0.95,0.35,1,0.8,0.75,0.85,0,0.4,0.05,0.45,0.8,0.05,0.55,1,0.15,0.4
"63",3,2009,0.0909090909090909,0.318181818181818,1,0.636363636363636,0.0909090909090909,0.863636363636364,0.0909090909090909,1,0.454545454545455,0,0,0,0.545454545454545,0.863636363636364,0.727272727272727,0.363636363636364,0.454545454545455,1,0.636363636363636,0,1,0.954545454545455,0,0.272727272727273,0.818181818181818,0.818181818181818,0.681818181818182,0,0.909090909090909,0,0.954545454545455,1,0,0.818181818181818,0.863636363636364,1,1,0.818181818181818,1,0.954545454545455,1,0.363636363636364,0.0454545454545455,0.0454545454545455,1,0,0,0.0909090909090909,0.727272727272727,0,0,0.136363636363636,1,0.909090909090909,1,0.818181818181818,0.909090909090909,0.454545454545455,0.818181818181818,0.727272727272727,0.909090909090909,0.545454545454545,0.727272727272727,1,0.954545454545455,0.590909090909091,0.545454545454545,0.181818181818182,0.818181818181818,0.0454545454545455,0.227272727272727,0.727272727272727,0,0.909090909090909,0.409090909090909,0.636363636363636,1,0.181818181818182,0.727272727272727,0.772727272727273,0.136363636363636,0.909090909090909,0.0909090909090909,0.454545454545455,0.181818181818182,0.227272727272727,1,0.5,0.0454545454545455,0,0.227272727272727,0.181818181818182,0.454545454545455,1,0.181818181818182,1,0.954545454545455,0.545454545454545,0.954545454545455,0,0.363636363636364,0.0454545454545455,0.681818181818182,0.909090909090909,0.0909090909090909,0.636363636363636,0.909090909090909,0.227272727272727,0.454545454545455
"64",4,2009,0.0454545454545455,0.0454545454545455,1,0.363636363636364,0.136363636363636,0.863636363636364,0.272727272727273,1,0.636363636363636,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.409090909090909,0.409090909090909,0.772727272727273,0.227272727272727,0.5,1,0.409090909090909,0.0454545454545455,1,0.772727272727273,0.0454545454545455,0.181818181818182,0.636363636363636,0.863636363636364,0.772727272727273,0.0909090909090909,0.954545454545455,0.0454545454545455,0.772727272727273,1,0.0454545454545455,0.545454545454545,0.681818181818182,1,0.863636363636364,0.5,0.954545454545455,0.954545454545455,0.954545454545455,0.454545454545455,0.0909090909090909,0.0454545454545455,1,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.818181818181818,0.0454545454545455,0.0454545454545455,0.136363636363636,1,1,1,0.590909090909091,0.909090909090909,0.454545454545455,0.863636363636364,0.590909090909091,0.545454545454545,0.590909090909091,0.590909090909091,1,0.954545454545455,0.636363636363636,0.409090909090909,0.272727272727273,0.363636363636364,0.136363636363636,0.0454545454545455,0.909090909090909,0.0454545454545455,0.590909090909091,0.136363636363636,0.545454545454545,1,0.136363636363636,0.954545454545455,0.272727272727273,0.0454545454545455,0.863636363636364,0.272727272727273,0.0909090909090909,0.5,0.181818181818182,1,0.454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.363636363636364,0.545454545454545,0.954545454545455,0.272727272727273,0.818181818181818,0.954545454545455,0.454545454545455,0.909090909090909,0.0454545454545455,0.227272727272727,0.0909090909090909,0.727272727272727,0.681818181818182,0.136363636363636,0.545454545454545,0.909090909090909,0.5,0.227272727272727
"65",5,2009,0.142857142857143,0.238095238095238,1,0.428571428571429,0.0952380952380952,0.285714285714286,0.142857142857143,1,0.952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.333333333333333,0.619047619047619,0.238095238095238,0.238095238095238,0.476190476190476,1,0.285714285714286,0.0952380952380952,0.857142857142857,0.333333333333333,0.0952380952380952,0.19047619047619,0.619047619047619,0.904761904761905,0.761904761904762,0.142857142857143,0.952380952380952,0.0952380952380952,0.857142857142857,1,0.142857142857143,0.571428571428571,0.571428571428571,1,0.904761904761905,0.523809523809524,0.904761904761905,0.619047619047619,0.80952380952381,0.333333333333333,0.142857142857143,0.0952380952380952,1,0.0952380952380952,0.0952380952380952,0.142857142857143,0.952380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,1,0.714285714285714,0.952380952380952,0.523809523809524,0.571428571428571,0.19047619047619,0.904761904761905,0.428571428571429,0.571428571428571,0.333333333333333,0.380952380952381,1,0.904761904761905,0.619047619047619,0.380952380952381,0.0952380952380952,0.380952380952381,0.0952380952380952,0.19047619047619,0.857142857142857,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.80952380952381,0.952380952380952,0.0952380952380952,0.571428571428571,0.0952380952380952,0.142857142857143,0.666666666666667,0.19047619047619,0.142857142857143,0.428571428571429,0.19047619047619,1,0.380952380952381,0.19047619047619,0.0952380952380952,0.142857142857143,0.19047619047619,0.238095238095238,0.857142857142857,0.285714285714286,0.857142857142857,0.619047619047619,0.619047619047619,0.857142857142857,0.0952380952380952,0.142857142857143,0.142857142857143,0.333333333333333,0.523809523809524,0.0952380952380952,0.285714285714286,0.761904761904762,0.19047619047619,0.142857142857143
"66",6,2009,0.0454545454545455,0.0909090909090909,1,0.227272727272727,0.0909090909090909,0.363636363636364,0.0909090909090909,1,0.636363636363636,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.272727272727273,0.772727272727273,0.681818181818182,0.272727272727273,0.181818181818182,1,0.318181818181818,0.0454545454545455,0.954545454545455,0.409090909090909,0.0454545454545455,0.0909090909090909,0.318181818181818,0.818181818181818,0.727272727272727,0.0454545454545455,0.863636363636364,0.0454545454545455,0.818181818181818,1,0.0454545454545455,1,0.727272727272727,1,0.636363636363636,0.636363636363636,1,0.772727272727273,0.954545454545455,0.318181818181818,0.0909090909090909,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,1,0.863636363636364,1,0.5,0.818181818181818,0.318181818181818,1,0.681818181818182,0.772727272727273,0.318181818181818,0.590909090909091,1,0.818181818181818,0.318181818181818,0.227272727272727,0.0909090909090909,0.181818181818182,0.0454545454545455,0.272727272727273,0.727272727272727,0.0454545454545455,0.545454545454545,0.0454545454545455,0.454545454545455,1,0.0454545454545455,0.545454545454545,0.181818181818182,0.227272727272727,0.727272727272727,0.0454545454545455,0.0454545454545455,0.409090909090909,0.0454545454545455,1,0.181818181818182,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.272727272727273,0.318181818181818,0.954545454545455,0.318181818181818,0.909090909090909,0.863636363636364,0.318181818181818,0.909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.5,0.545454545454545,0.0454545454545455,0.363636363636364,0.727272727272727,0.363636363636364,0.181818181818182
"67",7,2009,0.0434782608695652,0.304347826086957,0.608695652173913,0.391304347826087,0.0434782608695652,0.565217391304348,0.130434782608696,1,0.652173913043478,0.130434782608696,0.130434782608696,0.0434782608695652,0.565217391304348,0.826086956521739,0.739130434782609,0.304347826086957,0.91304347826087,1,0.347826086956522,0.0434782608695652,1,0.869565217391304,0.0434782608695652,0.391304347826087,0.608695652173913,0.782608695652174,0.739130434782609,0.0434782608695652,0.91304347826087,0.130434782608696,1,1,0.0434782608695652,0.695652173913043,0.869565217391304,1,0.826086956521739,0.869565217391304,0.91304347826087,0.91304347826087,0.869565217391304,0.565217391304348,0.173913043478261,0.0434782608695652,1,0.0434782608695652,0.0434782608695652,0.0434782608695652,1,0.0434782608695652,0.0434782608695652,0.260869565217391,0.391304347826087,0.869565217391304,1,0.565217391304348,1,0.565217391304348,0.869565217391304,0.652173913043478,0.91304347826087,0.347826086956522,0.695652173913043,1,0.782608695652174,0.478260869565217,0.565217391304348,0.217391304347826,0.304347826086957,0.0869565217391304,0.478260869565217,0.869565217391304,0.0434782608695652,0.608695652173913,0.173913043478261,0.869565217391304,1,0.0434782608695652,0.782608695652174,0.260869565217391,0.173913043478261,0.826086956521739,0.173913043478261,0.0434782608695652,0.521739130434783,0.0869565217391304,1,0.434782608695652,0.0434782608695652,0.0434782608695652,0.260869565217391,0.173913043478261,0.304347826086957,0.956521739130435,0.217391304347826,0.956521739130435,0.91304347826087,0.565217391304348,0.956521739130435,0.0434782608695652,0.130434782608696,0.130434782608696,0.695652173913043,0.608695652173913,0.0869565217391304,0.434782608695652,0.956521739130435,0.565217391304348,0.260869565217391
"68",8,2009,0.0476190476190476,0,0.619047619047619,0.142857142857143,0,0.714285714285714,0.0476190476190476,1,0.380952380952381,0.142857142857143,0,0,0.333333333333333,0.904761904761905,0.333333333333333,0.238095238095238,0.952380952380952,1,0.19047619047619,0,0.952380952380952,0.571428571428571,0,0.19047619047619,0.285714285714286,1,0.80952380952381,0,0.952380952380952,0,0.952380952380952,1,0,0.761904761904762,0.80952380952381,1,0.761904761904762,0.380952380952381,0.857142857142857,0.857142857142857,0.952380952380952,0.523809523809524,0.0476190476190476,0,1,0.0476190476190476,0,0,0.857142857142857,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.142857142857143,0.904761904761905,1,0.333333333333333,0.714285714285714,0.523809523809524,0.952380952380952,0.80952380952381,0.761904761904762,0.238095238095238,0.714285714285714,1,0.80952380952381,0.523809523809524,0.523809523809524,0.0952380952380952,0.142857142857143,0.142857142857143,0.19047619047619,0.80952380952381,0,0.238095238095238,0,0.666666666666667,0.952380952380952,0,0.428571428571429,0.0952380952380952,0.0476190476190476,0.619047619047619,0.0476190476190476,0,0.571428571428571,0.0952380952380952,1,0.333333333333333,0.0952380952380952,0,0.0952380952380952,0.19047619047619,0.238095238095238,0.904761904761905,0.285714285714286,0.761904761904762,0.619047619047619,0.428571428571429,0.857142857142857,0,0.0952380952380952,0.0476190476190476,0.666666666666667,0.666666666666667,0.0476190476190476,0.428571428571429,1,0.476190476190476,0.142857142857143
"69",9,2009,0.0454545454545455,0.136363636363636,0.909090909090909,0.272727272727273,0.136363636363636,0.863636363636364,0.227272727272727,1,0.5,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.454545454545455,0.818181818181818,0.409090909090909,0.409090909090909,0.954545454545455,1,0.181818181818182,0.0454545454545455,0.954545454545455,0.727272727272727,0.0454545454545455,0.0454545454545455,0.5,0.909090909090909,0.818181818181818,0.0454545454545455,0.909090909090909,0.0909090909090909,1,1,0.0909090909090909,0.636363636363636,0.590909090909091,1,0.818181818181818,0.454545454545455,0.863636363636364,0.954545454545455,0.863636363636364,0.272727272727273,0.0454545454545455,0.0454545454545455,1,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.681818181818182,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.318181818181818,0.954545454545455,1,0.818181818181818,0.727272727272727,0.590909090909091,0.909090909090909,0.636363636363636,0.772727272727273,0.681818181818182,0.772727272727273,1,0.909090909090909,0.409090909090909,0.454545454545455,0.136363636363636,0.318181818181818,0.0454545454545455,0.227272727272727,0.818181818181818,0.0454545454545455,0.454545454545455,0.0454545454545455,0.545454545454545,0.954545454545455,0.0909090909090909,0.818181818181818,0.0909090909090909,0.0909090909090909,0.681818181818182,0.0909090909090909,0.181818181818182,0.590909090909091,0.136363636363636,1,0.318181818181818,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.136363636363636,0.545454545454545,1,0.181818181818182,0.954545454545455,0.863636363636364,0.727272727272727,0.863636363636364,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.454545454545455,0.818181818181818,0.0909090909090909,0.681818181818182,0.727272727272727,0.318181818181818,0.318181818181818
